16|100000000|0.325625
16|100000000|0.325138
16|100000000|0.320281
16|100000000|0.321814
16|100000000|0.325646
16|100000000|0.322225
16|100000000|0.322162
16|100000000|0.319745
16|100000000|0.322981
16|100000000|0.323281
32|100000000|0.323155
32|100000000|0.325498
32|100000000|0.325192
32|100000000|0.325869
32|100000000|0.324062
32|100000000|0.324369
32|100000000|0.325185
32|100000000|0.325462
32|100000000|0.321501
32|100000000|0.324357
64|100000000|0.325925
64|100000000|0.322426
64|100000000|0.326163
64|100000000|0.324636
64|100000000|0.324604
64|100000000|0.324407
64|100000000|0.326295
64|100000000|0.3262
64|100000000|0.325942
64|100000000|0.325908
128|100000000|0.328276
128|100000000|0.325969
128|100000000|0.328115
128|100000000|0.328187
128|100000000|0.327863
128|100000000|0.32785
128|100000000|0.327801
128|100000000|0.326214
128|100000000|0.327854
128|100000000|0.327392
256|100000000|0.330543
256|100000000|0.329536
256|100000000|0.331024
256|100000000|0.330937
256|100000000|0.330293
256|100000000|0.331541
256|100000000|0.330464
256|100000000|0.330115
256|100000000|0.331448
256|100000000|0.330132
1|1000000000|2.12337
1|1000000000|2.12372
1|1000000000|2.12372
1|1000000000|2.12335
1|1000000000|2.12295
1|1000000000|2.12325
1|1000000000|2.12313
1|1000000000|2.12338
1|1000000000|2.12346
1|1000000000|2.12412
2|1000000000|2.1271
2|1000000000|2.12447
2|1000000000|2.12317
2|1000000000|2.12482
2|1000000000|2.12318
2|1000000000|2.12588
2|1000000000|2.12454
2|1000000000|2.12512
2|1000000000|2.12578
2|1000000000|2.12384
4|1000000000|2.18058
4|1000000000|2.18133
4|1000000000|2.18081
4|1000000000|2.18101
4|1000000000|2.18088
4|1000000000|2.18119
4|1000000000|2.18043
4|1000000000|2.18102
4|1000000000|2.18086
4|1000000000|2.18114
8|1000000000|3.2487
8|1000000000|3.24909
8|1000000000|3.24885
8|1000000000|3.24879
8|1000000000|3.24879
8|1000000000|3.24874
8|1000000000|3.24837
8|1000000000|3.24866
8|1000000000|3.2486
8|1000000000|3.24876
16|1000000000|3.21281
16|1000000000|3.2226
16|1000000000|3.20842
16|1000000000|3.21521
16|1000000000|3.21073
16|1000000000|3.21461
16|1000000000|3.19794
16|1000000000|3.2187
16|1000000000|3.2423
16|1000000000|3.21058
32|1000000000|3.24429
32|1000000000|3.24067
32|1000000000|3.24256
32|1000000000|3.24273
32|1000000000|3.24437
32|1000000000|3.24721
32|1000000000|3.23753
32|1000000000|3.24356
32|1000000000|3.24252
32|1000000000|3.22967
64|1000000000|3.2479
64|1000000000|3.24952
64|1000000000|3.24762
64|1000000000|3.24768
64|1000000000|3.24875
64|1000000000|3.25033
64|1000000000|3.24829
64|1000000000|3.24685
64|1000000000|3.24791
64|1000000000|3.25019
128|1000000000|3.25121
128|1000000000|3.25125
128|1000000000|3.24974
128|1000000000|3.25001
128|1000000000|3.2514
128|1000000000|3.24853
128|1000000000|3.2533
128|1000000000|3.25072
128|1000000000|3.25074
128|1000000000|3.24787
256|1000000000|3.25428
256|1000000000|3.2552
256|1000000000|3.25219
256|1000000000|3.25451
256|1000000000|3.2549
256|1000000000|3.25584
256|1000000000|3.25594
256|1000000000|3.25446
256|1000000000|3.2504
256|1000000000|3.25626
